사이트명,URL
,https://www.airbnb.co.kr/s/%EB%8C%80%EC%A0%84/homes?tab_id=home_tab&refinement_paths%5B%5D=%2Fhomes&flexible_trip_lengths%5B%5D=one_week&monthly_start_date=2024-11-01&monthly_length=3&monthly_end_date=2025-02-01&price_filter_input_type=0&channel=EXPLORE&place_id=ChIJAWZKutdIZTURtdOKmJ3WltE&date_picker_type=calendar&checkin=2024-10-22&checkout=2024-10-24&adults=2&source=structured_search_input_header&search_type=user_map_move&query=%EB%8C%80%EC%A0%84&search_mode=flex_destinations_search&price_filter_num_nights=2&category_tag=Tag%3A8653&location_search=MIN_MAP_BOUNDS&ne_lat=37.034852267734465&ne_lng=128.50676882703476&sw_lat=35.161928054992735&sw_lng=126.4058211780499&zoom=8.694608481886606&zoom_level=8.694608481886606&search_by_map=true
,https://www.airbnb.co.kr/rooms/1144495663896218949?adults=2&category_tag=Tag%3A8653&enable_m3_private_room=true&photo_id=1989504644&search_mode=flex_destinations_search&check_in=2024-10-22&check_out=2024-10-24&source_impression_id=p3_1727878630_P3M-ovIPdJslXNg8&previous_page_section_name=1000&federated_search_id=4034d386-4ba8-44c5-89f8-51808aef37aa
,https://www.airbnb.co.kr/book/stays/1144495663896218949?numberOfAdults=2&checkin=2024-10-22&checkout=2024-10-24&guestCurrency=KRW&productId=1144495663896218949&isWorkTrip=false&numberOfChildren=0&numberOfGuests=1&numberOfInfants=0&numberOfPets=0&photoId=1989504644
교보문고,https://www.kyobobook.co.kr/
,https://store.kyobobook.co.kr/bestseller/online/daily
,https://search.kyobobook.co.kr/search?keyword=%ED%8C%8C%EC%9D%B4%EC%8D%AC&gbCode=TOT&target=total
,https://product.kyobobook.co.kr/new/#?page=1&sort=new&year=2024&month=10&week=1&per=20&saleCmdtDvsnCode=KOR&gubun=newGubun&saleCmdtClstCode=
,https://product.kyobobook.co.kr/detail/S000213999814
,https://product.kyobobook.co.kr/detail/S000213800371
,https://product.kyobobook.co.kr/KYO
,https://product.kyobobook.co.kr/detail/S000214343781
,https://product.kyobobook.co.kr/detail/S000214377627
,https://casting.kyobobook.co.kr/
아이디어스,https://www.idus.com/v2/
,https://www.idus.com/v2/showroom/9535?banner_item_id=3572
,https://www.idus.com/w/main/liver-order-product
,https://www.idus.com/v2/category/1065
,https://www.idus.com/v2/showroom/9566?home_banner_showroom_id=9566
,https://www.idus.com/v2/product/d85516e8-179f-48bd-bf39-6c49d0f61d6c
,https://www.idus.com/v2/product/ad1cd545-9aa5-41fb-b776-94bde413c44e
,https://www.idus.com/v2/search?keyword=1%2B1%20%ED%95%A0%EC%9D%B8&keyword_channel=user
11번가,https://www.11st.co.kr/
,https://search.11st.co.kr/pc/total-search?kwd=1%252B1%2520%25ED%2595%25A0%25EC%259D%25B8&tabId=TOTAL_SEARCH
,https://search.11st.co.kr/pc/total-search?kwd=1%252B1&tabId=TOTAL_SEARCH
,https://plan.11st.co.kr/plan/front/exhibitions/2142534/detail
,https://www.11st.co.kr/browsing/BestSeller.tmall?method=getBestSellerMain&xfrom=main^gnb
,https://www.11st.co.kr/products/2218563579?inpu=&trTypeCd=22&trCtgrNo=895019
,https://www.11st.co.kr/products/5814971284
,https://plan.11st.co.kr/plan/front/exhibitions/2131769/detail
,https://www.11st.co.kr/products/3610219443?trTypeCd=03&trCtgrNo=2131769
테무,https://www.temu.com/
,https://www.temu.com/search_result.html?search_key=1%2B1%20%ED%95%A0%EC%9D%B8&search_method=user&refer_page_el_sn=200010&srch_enter_source=top_search_entrance_15498&_x_vst_scene=adg&_x_ads_channel=google&_x_ads_sub_channel=search&_x_ads_account=4571995958&_x_ads_set=20871119964&_x_ads_id=159849865391&_x_ads_creative_id=685202691053&_x_ns_source=g&_x_ns_gclid=Cj0KCQjw3vO3BhCqARIsAEWblcAWENwLjRhCrejSBZ89Do4xcc50lf9FyAMR_gwZTx6vQ_jTZfV4stMaAvjBEALw_wcB&_x_ns_placement=&_x_ns_match_type=e&_x_ns_ad_position=&_x_ns_product_id=&_x_ns_target=&_x_ns_devicemodel=&_x_ns_wbraid=Cj4KCAjwu-63BhACEi4Arm1vdGv2ad4GDha9fwiL1UkCvQW5MnVYCmLrxYp2wrqp9e44fk8kq61Z3zuiGgLmuQ&_x_ns_gbraid=0AAAAAo4mICF3ZYjJuT8AutqrizDDOHmfm&_x_ns_keyword=%ED%85%8C%EB%AC%B4&_x_ns_targetid=kwd-924281899843&_x_ns_extensionid=&refer_page_name=kuiper&refer_page_id=15498_1727878958394_14jm3g2gef&refer_page_sn=15498&_x_sessn_id=ib37w67ntv
,https://www.temu.com/kr/channel/best-sellers.html?filter_items=1%3A1&scene=home_title_bar_recommend&refer_page_el_sn=201341&_x_vst_scene=adg&_x_ads_channel=google&_x_ads_sub_channel=search&_x_ads_account=4571995958&_x_ads_set=20871119964&_x_ads_id=159849865391&_x_ads_creative_id=685202691053&_x_ns_source=g&_x_ns_gclid=Cj0KCQjw3vO3BhCqARIsAEWblcAWENwLjRhCrejSBZ89Do4xcc50lf9FyAMR_gwZTx6vQ_jTZfV4stMaAvjBEALw_wcB&_x_ns_placement=&_x_ns_match_type=e&_x_ns_ad_position=&_x_ns_product_id=&_x_ns_target=&_x_ns_devicemodel=&_x_ns_wbraid=Cj4KCAjwu-63BhACEi4Arm1vdGv2ad4GDha9fwiL1UkCvQW5MnVYCmLrxYp2wrqp9e44fk8kq61Z3zuiGgLmuQ&_x_ns_gbraid=0AAAAAo4mICF3ZYjJuT8AutqrizDDOHmfm&_x_ns_keyword=%ED%85%8C%EB%AC%B4&_x_ns_targetid=kwd-924281899843&_x_ns_extensionid=&_x_sessn_id=ib37w67ntv&refer_page_name=search_result&refer_page_id=10009_1727879447880_g99dg6nqvj&refer_page_sn=10009
